"","date","store_nbr","family","sales","onpromotion"
"213139","2013-04-30",39,"MEATS",95.585,0
"213172","2013-04-30",4,"MEATS",317.551,0
"213205","2013-04-30",40,"MEATS",77.571,0
"213238","2013-04-30",41,"MEATS",163.465,0
"213271","2013-04-30",42,"MEATS",0,0
"213304","2013-04-30",43,"MEATS",137.977,0
"213337","2013-04-30",44,"MEATS",764.539,0
"213370","2013-04-30",45,"MEATS",857.279,0
"213403","2013-04-30",46,"MEATS",834.19,0
"213436","2013-04-30",47,"MEATS",642.296,0
"213469","2013-04-30",48,"MEATS",670.215,0
"213502","2013-04-30",49,"MEATS",390.217,0
"213535","2013-04-30",5,"MEATS",263.271,0
"213568","2013-04-30",50,"MEATS",1080.296,0
"213601","2013-04-30",51,"MEATS",635.731,0
"213634","2013-04-30",52,"MEATS",0,0
"213667","2013-04-30",53,"MEATS",0,0
"213700","2013-04-30",54,"MEATS",34.81,0
"213733","2013-04-30",6,"MEATS",341.633,0
"213766","2013-04-30",7,"MEATS",676.99,0
"213799","2013-04-30",8,"MEATS",382.664,0
"213832","2013-04-30",9,"MEATS",347.574,0
"213865","2013-05-01",1,"MEATS",146.36,0
"213898","2013-05-01",10,"MEATS",184.04199,0
"213931","2013-05-01",11,"MEATS",672.645,0
"213964","2013-05-01",12,"MEATS",185.869,0
"213997","2013-05-01",13,"MEATS",182.421,0
"214030","2013-05-01",14,"MEATS",279.505,0
"214063","2013-05-01",15,"MEATS",143.34,0
"214096","2013-05-01",16,"MEATS",111.868004,0
"214129","2013-05-01",17,"MEATS",275.348,0
"214162","2013-05-01",18,"MEATS",87.915,0
"214195","2013-05-01",19,"MEATS",154.55899,0
"214228","2013-05-01",2,"MEATS",505.247,0
"214261","2013-05-01",20,"MEATS",0,0
"214294","2013-05-01",21,"MEATS",0,0
"214327","2013-05-01",22,"MEATS",0,0
"214360","2013-05-01",23,"MEATS",1521.787,0
"214393","2013-05-01",24,"MEATS",525.819,0
"214426","2013-05-01",25,"MEATS",197.538,0
"214459","2013-05-01",26,"MEATS",337.898,0
"214492","2013-05-01",27,"MEATS",290.74,0
"214525","2013-05-01",28,"MEATS",197.012,0
"214558","2013-05-01",29,"MEATS",0,0
"214591","2013-05-01",3,"MEATS",872.462,0
"214624","2013-05-01",30,"MEATS",57.532,0
"214657","2013-05-01",31,"MEATS",188.05699,0
"214690","2013-05-01",32,"MEATS",76.537,0
"214723","2013-05-01",33,"MEATS",254.98799,0
"214756","2013-05-01",34,"MEATS",130.332,0
"214789","2013-05-01",35,"MEATS",60.773,0
"214822","2013-05-01",36,"MEATS",0,0
"214855","2013-05-01",37,"MEATS",297.26,0
"214888","2013-05-01",38,"MEATS",256.768,0
"214921","2013-05-01",39,"MEATS",143.913,0
"214954","2013-05-01",4,"MEATS",454.332,0
"214987","2013-05-01",40,"MEATS",68.689,0
"215020","2013-05-01",41,"MEATS",199.711,0
"215053","2013-05-01",42,"MEATS",0,0
"215086","2013-05-01",43,"MEATS",155.341,0
"215119","2013-05-01",44,"MEATS",1338.862,0
"215152","2013-05-01",45,"MEATS",1399.415,0
"215185","2013-05-01",46,"MEATS",1378.11,0
"215218","2013-05-01",47,"MEATS",1087.384,0
"215251","2013-05-01",48,"MEATS",1647.87,0
"215284","2013-05-01",49,"MEATS",697.274,0
"215317","2013-05-01",5,"MEATS",314.923,0
"215350","2013-05-01",50,"MEATS",944.684,0
"215383","2013-05-01",51,"MEATS",943.216,0
"215416","2013-05-01",52,"MEATS",0,0
"215449","2013-05-01",53,"MEATS",0,0
"215482","2013-05-01",54,"MEATS",52.667,0
"215515","2013-05-01",6,"MEATS",573.734,0
"215548","2013-05-01",7,"MEATS",483.04898,0
"215581","2013-05-01",8,"MEATS",540.654,0
"215614","2013-05-01",9,"MEATS",446.344,0
"215647","2013-05-02",1,"MEATS",251.577,0
"215680","2013-05-02",10,"MEATS",263.57,0
"215713","2013-05-02",11,"MEATS",948.808,0
"215746","2013-05-02",12,"MEATS",149.67,0
"215779","2013-05-02",13,"MEATS",147.696,0
"215812","2013-05-02",14,"MEATS",401.596,0
"215845","2013-05-02",15,"MEATS",156.1,0
"215878","2013-05-02",16,"MEATS",101.909,0
"215911","2013-05-02",17,"MEATS",277.204,0
"215944","2013-05-02",18,"MEATS",121.937,0
"215977","2013-05-02",19,"MEATS",137.573,0
"216010","2013-05-02",2,"MEATS",442.988,0
"216043","2013-05-02",20,"MEATS",0,0
"216076","2013-05-02",21,"MEATS",0,0
"216109","2013-05-02",22,"MEATS",0,0
"216142","2013-05-02",23,"MEATS",1559.032,0
"216175","2013-05-02",24,"MEATS",401.366,0
"216208","2013-05-02",25,"MEATS",132.676,0
"216241","2013-05-02",26,"MEATS",467.794,0
"216274","2013-05-02",27,"MEATS",149.899,0
"216307","2013-05-02",28,"MEATS",176.482,0
"216340","2013-05-02",29,"MEATS",0,0
"216373","2013-05-02",3,"MEATS",611.696,0
"216406","2013-05-02",30,"MEATS",70.68,0
"216439","2013-05-02",31,"MEATS",266.154,0
"216472","2013-05-02",32,"MEATS",104.03,0
"216505","2013-05-02",33,"MEATS",335.553,0
"216538","2013-05-02",34,"MEATS",199.86101,0
"216571","2013-05-02",35,"MEATS",160.49,0
"216604","2013-05-02",36,"MEATS",0,0
"216637","2013-05-02",37,"MEATS",224.404,0
"216670","2013-05-02",38,"MEATS",154.314,0
"216703","2013-05-02",39,"MEATS",156.156,0
"216736","2013-05-02",4,"MEATS",259.456,0
"216769","2013-05-02",40,"MEATS",75.759,0
"216802","2013-05-02",41,"MEATS",139.944,0
"216835","2013-05-02",42,"MEATS",0,0
"216868","2013-05-02",43,"MEATS",183.188,0
"216901","2013-05-02",44,"MEATS",776.577,0
"216934","2013-05-02",45,"MEATS",834.68896,0
"216967","2013-05-02",46,"MEATS",1222.3,0
"217000","2013-05-02",47,"MEATS",593.006,0
"217033","2013-05-02",48,"MEATS",1104.043,0
"217066","2013-05-02",49,"MEATS",415.687,0
"217099","2013-05-02",5,"MEATS",378.089,0
"217132","2013-05-02",50,"MEATS",973.339,0
"217165","2013-05-02",51,"MEATS",615.83203,0
"217198","2013-05-02",52,"MEATS",0,0
"217231","2013-05-02",53,"MEATS",0,0
"217264","2013-05-02",54,"MEATS",60.856,0
"217297","2013-05-02",6,"MEATS",435.793,0
"217330","2013-05-02",7,"MEATS",611.977,0
"217363","2013-05-02",8,"MEATS",737.956,0
"217396","2013-05-02",9,"MEATS",409.328,0
"217429","2013-05-03",1,"MEATS",671.73,0
"217462","2013-05-03",10,"MEATS",206.741,0
"217495","2013-05-03",11,"MEATS",771.578,0
"217528","2013-05-03",12,"MEATS",136.385,0
"217561","2013-05-03",13,"MEATS",145.538,0
"217594","2013-05-03",14,"MEATS",229.081,0
"217627","2013-05-03",15,"MEATS",125.673,0
"217660","2013-05-03",16,"MEATS",98.305,0
"217693","2013-05-03",17,"MEATS",202.576,0
"217726","2013-05-03",18,"MEATS",56.236,0
"217759","2013-05-03",19,"MEATS",147.676,0
"217792","2013-05-03",2,"MEATS",647.30597,0
"217825","2013-05-03",20,"MEATS",0,0
"217858","2013-05-03",21,"MEATS",0,0
"217891","2013-05-03",22,"MEATS",0,0
"217924","2013-05-03",23,"MEATS",374.977,0
"217957","2013-05-03",24,"MEATS",679.234,0
"217990","2013-05-03",25,"MEATS",251.252,0
"218023","2013-05-03",26,"MEATS",378.045,0
"218056","2013-05-03",27,"MEATS",246.38899,0
"218089","2013-05-03",28,"MEATS",100.693,0
"218122","2013-05-03",29,"MEATS",0,0
"218155","2013-05-03",3,"MEATS",884.436,0
"218188","2013-05-03",30,"MEATS",42.141,0
"218221","2013-05-03",31,"MEATS",156.455,0
"218254","2013-05-03",32,"MEATS",68.313,0
"218287","2013-05-03",33,"MEATS",172.106,0
"218320","2013-05-03",34,"MEATS",268.219,0
"218353","2013-05-03",35,"MEATS",75.842,0
"218386","2013-05-03",36,"MEATS",0,0
"218419","2013-05-03",37,"MEATS",403.89502,0
"218452","2013-05-03",38,"MEATS",176.253,0
"218485","2013-05-03",39,"MEATS",94.781,0
"218518","2013-05-03",4,"MEATS",480.664,0
"218551","2013-05-03",40,"MEATS",45.175,0
"218584","2013-05-03",41,"MEATS",113.416,0
"218617","2013-05-03",42,"MEATS",0,0
"218650","2013-05-03",43,"MEATS",126.848,0
"218683","2013-05-03",44,"MEATS",1549.161,0
"218716","2013-05-03",45,"MEATS",1288.208,0
"218749","2013-05-03",46,"MEATS",1942.307,0
"218782","2013-05-03",47,"MEATS",1040.067,0
"218815","2013-05-03",48,"MEATS",1460.939,0
"218848","2013-05-03",49,"MEATS",596.427,0
"218881","2013-05-03",5,"MEATS",296.547,0
"218914","2013-05-03",50,"MEATS",581.953,0
"218947","2013-05-03",51,"MEATS",827.32404,0
"218980","2013-05-03",52,"MEATS",0,0
"219013","2013-05-03",53,"MEATS",0,0
"219046","2013-05-03",54,"MEATS",49.732,0
"219079","2013-05-03",6,"MEATS",633.82,0
"219112","2013-05-03",7,"MEATS",905.143,0
"219145","2013-05-03",8,"MEATS",1017.699,0
"219178","2013-05-03",9,"MEATS",317.736,0
"219211","2013-05-04",1,"MEATS",348.40298,0
"219244","2013-05-04",10,"MEATS",280.31302,0
"219277","2013-05-04",11,"MEATS",765.45197,0
"219310","2013-05-04",12,"MEATS",149.92601,0
"219343","2013-05-04",13,"MEATS",222.545,0
"219376","2013-05-04",14,"MEATS",567.708,0
"219409","2013-05-04",15,"MEATS",117.686,0
"219442","2013-05-04",16,"MEATS",115.644,0
"219475","2013-05-04",17,"MEATS",326.074,0
"219508","2013-05-04",18,"MEATS",109.735,0
"219541","2013-05-04",19,"MEATS",271.665,0
"219574","2013-05-04",2,"MEATS",615.945,0
"219607","2013-05-04",20,"MEATS",0,0
"219640","2013-05-04",21,"MEATS",0,0
"219673","2013-05-04",22,"MEATS",0,0
"219706","2013-05-04",23,"MEATS",950.309,0
"219739","2013-05-04",24,"MEATS",472.58,0
"219772","2013-05-04",25,"MEATS",224.48799,0
"219805","2013-05-04",26,"MEATS",329.904,0
"219838","2013-05-04",27,"MEATS",194.715,0
"219871","2013-05-04",28,"MEATS",129.302,0
"219904","2013-05-04",29,"MEATS",0,0
"219937","2013-05-04",3,"MEATS",925.547,0
"219970","2013-05-04",30,"MEATS",60.451,0
"220003","2013-05-04",31,"MEATS",264.69,0
"220036","2013-05-04",32,"MEATS",85.409,0
"220069","2013-05-04",33,"MEATS",232.387,0
"220102","2013-05-04",34,"MEATS",295.10098,0
"220135","2013-05-04",35,"MEATS",123.603,0
"220168","2013-05-04",36,"MEATS",0,0
"220201","2013-05-04",37,"MEATS",302.851,0
"220234","2013-05-04",38,"MEATS",251.178,0
"220267","2013-05-04",39,"MEATS",138.091,0
"220300","2013-05-04",4,"MEATS",526.042,0
"220333","2013-05-04",40,"MEATS",79.266,0
"220366","2013-05-04",41,"MEATS",163.756,0
"220399","2013-05-04",42,"MEATS",0,0
"220432","2013-05-04",43,"MEATS",95.416,0
"220465","2013-05-04",44,"MEATS",1321.146,0
"220498","2013-05-04",45,"MEATS",1512.621,0
"220531","2013-05-04",46,"MEATS",1290.319,0
"220564","2013-05-04",47,"MEATS",917.612,0
"220597","2013-05-04",48,"MEATS",1492.734,0
"220630","2013-05-04",49,"MEATS",644.727,0
"220663","2013-05-04",5,"MEATS",394.167,0
"220696","2013-05-04",50,"MEATS",1112.511,0
"220729","2013-05-04",51,"MEATS",736.061,0
"220762","2013-05-04",52,"MEATS",0,0
"220795","2013-05-04",53,"MEATS",0,0
"220828","2013-05-04",54,"MEATS",48.178,0
"220861","2013-05-04",6,"MEATS",634.508,0
"220894","2013-05-04",7,"MEATS",497.647,0
"220927","2013-05-04",8,"MEATS",582.942,0
"220960","2013-05-04",9,"MEATS",412.656,0
"220993","2013-05-05",1,"MEATS",147.807,0
"221026","2013-05-05",10,"MEATS",258.845,0
"221059","2013-05-05",11,"MEATS",900.48895,0
"221092","2013-05-05",12,"MEATS",187.765,0
"221125","2013-05-05",13,"MEATS",120.919,0
"221158","2013-05-05",14,"MEATS",384.487,0
"221191","2013-05-05",15,"MEATS",161.879,0
"221224","2013-05-05",16,"MEATS",139.367,0
"221257","2013-05-05",17,"MEATS",358.97998,0
"221290","2013-05-05",18,"MEATS",153.925,0
"221323","2013-05-05",19,"MEATS",165.843,0
"221356","2013-05-05",2,"MEATS",523.989,0
"221389","2013-05-05",20,"MEATS",0,0
"221422","2013-05-05",21,"MEATS",0,0
"221455","2013-05-05",22,"MEATS",0,0
"221488","2013-05-05",23,"MEATS",311.37,0
"221521","2013-05-05",24,"MEATS",448.327,0
"221554","2013-05-05",25,"MEATS",98.433,0
"221587","2013-05-05",26,"MEATS",423.539,0
"221620","2013-05-05",27,"MEATS",333.976,0
"221653","2013-05-05",28,"MEATS",233.29001,0
"221686","2013-05-05",29,"MEATS",0,0
"221719","2013-05-05",3,"MEATS",919.934,0
"221752","2013-05-05",30,"MEATS",43.974,0
"221785","2013-05-05",31,"MEATS",396.666,0
"221818","2013-05-05",32,"MEATS",92.308,0
"221851","2013-05-05",33,"MEATS",369.051,0
"221884","2013-05-05",34,"MEATS",180.547,0
"221917","2013-05-05",35,"MEATS",107.027,0
"221950","2013-05-05",36,"MEATS",0,0
"221983","2013-05-05",37,"MEATS",242.976,0
"222016","2013-05-05",38,"MEATS",228.988,0
"222049","2013-05-05",39,"MEATS",137.504,0
"222082","2013-05-05",4,"MEATS",527.021,0
"222115","2013-05-05",40,"MEATS",97.057,0
"222148","2013-05-05",41,"MEATS",226.362,0
"222181","2013-05-05",42,"MEATS",0,0
"222214","2013-05-05",43,"MEATS",134.399,0
"222247","2013-05-05",44,"MEATS",1369.528,0
"222280","2013-05-05",45,"MEATS",1663.2161,0
"222313","2013-05-05",46,"MEATS",1720.968,0
"222346","2013-05-05",47,"MEATS",1221.787,0
"222379","2013-05-05",48,"MEATS",1609.05,0
"222412","2013-05-05",49,"MEATS",697.846,0
"222445","2013-05-05",5,"MEATS",548.263,0
"222478","2013-05-05",50,"MEATS",913.364,0
"222511","2013-05-05",51,"MEATS",784.276,0
"222544","2013-05-05",52,"MEATS",0,0
"222577","2013-05-05",53,"MEATS",0,0
"222610","2013-05-05",54,"MEATS",99.67,0
"222643","2013-05-05",6,"MEATS",748.813,0
"222676","2013-05-05",7,"MEATS",436.799,0
"222709","2013-05-05",8,"MEATS",552.791,0
"222742","2013-05-05",9,"MEATS",566.559,0
"222775","2013-05-06",1,"MEATS",282.14,0
"222808","2013-05-06",10,"MEATS",339.39902,0
"222841","2013-05-06",11,"MEATS",826.729,0
"222874","2013-05-06",12,"MEATS",142.14801,0
"222907","2013-05-06",13,"MEATS",214.305,0
"222940","2013-05-06",14,"MEATS",431.193,0
"222973","2013-05-06",15,"MEATS",127.909,0
"223006","2013-05-06",16,"MEATS",121.357,0
"223039","2013-05-06",17,"MEATS",238.827,0
"223072","2013-05-06",18,"MEATS",70.517,0
"223105","2013-05-06",19,"MEATS",137.477,0
"223138","2013-05-06",2,"MEATS",475.129,0
"223171","2013-05-06",20,"MEATS",0,0
"223204","2013-05-06",21,"MEATS",0,0
"223237","2013-05-06",22,"MEATS",0,0
"223270","2013-05-06",23,"MEATS",2219.431,0
"223303","2013-05-06",24,"MEATS",406.815,0
"223336","2013-05-06",25,"MEATS",179.68,0
"223369","2013-05-06",26,"MEATS",243.778,0
"223402","2013-05-06",27,"MEATS",209.895,0
"223435","2013-05-06",28,"MEATS",97.581,0
"223468","2013-05-06",29,"MEATS",0,0
"223501","2013-05-06",3,"MEATS",581.302,0
"223534","2013-05-06",30,"MEATS",59.828,0
"223567","2013-05-06",31,"MEATS",237.17099,0
"223600","2013-05-06",32,"MEATS",58.679,0
"223633","2013-05-06",33,"MEATS",118.603,0
"223666","2013-05-06",34,"MEATS",198.24901,0
"223699","2013-05-06",35,"MEATS",93.569,0
"223732","2013-05-06",36,"MEATS",0,0
"223765","2013-05-06",37,"MEATS",240.29,0
"223798","2013-05-06",38,"MEATS",135.799,0
"223831","2013-05-06",39,"MEATS",115.548,0
"223864","2013-05-06",4,"MEATS",382.327,0
"223897","2013-05-06",40,"MEATS",63.129,0
"223930","2013-05-06",41,"MEATS",108.398,0
"223963","2013-05-06",42,"MEATS",0,0
"223996","2013-05-06",43,"MEATS",156.577,0
"224029","2013-05-06",44,"MEATS",837.694,0
"224062","2013-05-06",45,"MEATS",1090.892,0
"224095","2013-05-06",46,"MEATS",1100.673,0
"224128","2013-05-06",47,"MEATS",696.184,0
"224161","2013-05-06",48,"MEATS",767.277,0
"224194","2013-05-06",49,"MEATS",432.007,0
"224227","2013-05-06",5,"MEATS",346.624,0
"224260","2013-05-06",50,"MEATS",841.643,0
"224293","2013-05-06",51,"MEATS",772.64,0
"224326","2013-05-06",52,"MEATS",0,0
"224359","2013-05-06",53,"MEATS",0,0
"224392","2013-05-06",54,"MEATS",37.133,0
"224425","2013-05-06",6,"MEATS",387.727,0
"224458","2013-05-06",7,"MEATS",515.216,0
"224491","2013-05-06",8,"MEATS",387.658,0
"224524","2013-05-06",9,"MEATS",341.345,0
"224557","2013-05-07",1,"MEATS",333.668,0
"224590","2013-05-07",10,"MEATS",299.152,0
"224623","2013-05-07",11,"MEATS",663.715,0
"224656","2013-05-07",12,"MEATS",171.521,0
"224689","2013-05-07",13,"MEATS",174.79701,0
"224722","2013-05-07",14,"MEATS",137.623,0
"224755","2013-05-07",15,"MEATS",140.681,0
"224788","2013-05-07",16,"MEATS",99.798004,0
"224821","2013-05-07",17,"MEATS",285.975,0
"224854","2013-05-07",18,"MEATS",103.198,0
"224887","2013-05-07",19,"MEATS",164.848,0
"224920","2013-05-07",2,"MEATS",434.678,0
"224953","2013-05-07",20,"MEATS",0,0
"224986","2013-05-07",21,"MEATS",0,0
"225019","2013-05-07",22,"MEATS",0,0
"225052","2013-05-07",23,"MEATS",844.129,0
"225085","2013-05-07",24,"MEATS",335.94998,0
"225118","2013-05-07",25,"MEATS",129.727,0
"225151","2013-05-07",26,"MEATS",201.688,0
"225184","2013-05-07",27,"MEATS",180.037,0
"225217","2013-05-07",28,"MEATS",141.145,0
"225250","2013-05-07",29,"MEATS",0,0
"225283","2013-05-07",3,"MEATS",563.233,0
"225316","2013-05-07",30,"MEATS",60.483,0
"225349","2013-05-07",31,"MEATS",230.101,0
"225382","2013-05-07",32,"MEATS",73.802,0
"225415","2013-05-07",33,"MEATS",190.523,0
"225448","2013-05-07",34,"MEATS",176.528,0
"225481","2013-05-07",35,"MEATS",120.066,0
"225514","2013-05-07",36,"MEATS",0,0
"225547","2013-05-07",37,"MEATS",229.085,0
"225580","2013-05-07",38,"MEATS",132.927,0
"225613","2013-05-07",39,"MEATS",122.049,0
"225646","2013-05-07",4,"MEATS",271.095,0
"225679","2013-05-07",40,"MEATS",54.399,0
"225712","2013-05-07",41,"MEATS",103.423,0
"225745","2013-05-07",42,"MEATS",0,0
"225778","2013-05-07",43,"MEATS",143.283,0
"225811","2013-05-07",44,"MEATS",730.17303,0
"225844","2013-05-07",45,"MEATS",730.606,0
"225877","2013-05-07",46,"MEATS",1234.022,0
"225910","2013-05-07",47,"MEATS",557.982,0
"225943","2013-05-07",48,"MEATS",803.948,0
"225976","2013-05-07",49,"MEATS",352.905,0
"226009","2013-05-07",5,"MEATS",291.689,0
"226042","2013-05-07",50,"MEATS",920.648,0
"226075","2013-05-07",51,"MEATS",521.35803,0
"226108","2013-05-07",52,"MEATS",0,0
"226141","2013-05-07",53,"MEATS",0,0
"226174","2013-05-07",54,"MEATS",53.085,0
"226207","2013-05-07",6,"MEATS",420.327,0
"226240","2013-05-07",7,"MEATS",643.579,0
"226273","2013-05-07",8,"MEATS",532.54,0
"226306","2013-05-07",9,"MEATS",358.843,0
"226339","2013-05-08",1,"MEATS",323.497,0
"226372","2013-05-08",10,"MEATS",210.505,0
"226405","2013-05-08",11,"MEATS",565.457,0
"226438","2013-05-08",12,"MEATS",138.787,0
"226471","2013-05-08",13,"MEATS",174.295,0
"226504","2013-05-08",14,"MEATS",208.27899,0
"226537","2013-05-08",15,"MEATS",104.936,0
"226570","2013-05-08",16,"MEATS",94.916,0
"226603","2013-05-08",17,"MEATS",228.298,0
"226636","2013-05-08",18,"MEATS",80.957,0
"226669","2013-05-08",19,"MEATS",135.534,0
"226702","2013-05-08",2,"MEATS",508.197,0
"226735","2013-05-08",20,"MEATS",0,0
"226768","2013-05-08",21,"MEATS",0,0
"226801","2013-05-08",22,"MEATS",0,0
"226834","2013-05-08",23,"MEATS",421.183,0
"226867","2013-05-08",24,"MEATS",533.826,0
"226900","2013-05-08",25,"MEATS",139.03,0
"226933","2013-05-08",26,"MEATS",186.317,0
"226966","2013-05-08",27,"MEATS",167.176,0
"226999","2013-05-08",28,"MEATS",70.719,0
"227032","2013-05-08",29,"MEATS",0,0
"227065","2013-05-08",3,"MEATS",681.254,0
"227098","2013-05-08",30,"MEATS",44.519,0
"227131","2013-05-08",31,"MEATS",96.793,0
"227164","2013-05-08",32,"MEATS",74.293,0
"227197","2013-05-08",33,"MEATS",173.247,0
"227230","2013-05-08",34,"MEATS",199.082,0
"227263","2013-05-08",35,"MEATS",77.167,0
"227296","2013-05-08",36,"MEATS",0,0
"227329","2013-05-08",37,"MEATS",246.56,0
"227362","2013-05-08",38,"MEATS",133.575,0
"227395","2013-05-08",39,"MEATS",100.19,0
"227428","2013-05-08",4,"MEATS",411.585,0
"227461","2013-05-08",40,"MEATS",70.903,0
"227494","2013-05-08",41,"MEATS",115.159,0
"227527","2013-05-08",42,"MEATS",0,0
"227560","2013-05-08",43,"MEATS",85.03,0
"227593","2013-05-08",44,"MEATS",847.958,0
"227626","2013-05-08",45,"MEATS",845.831,0
"227659","2013-05-08",46,"MEATS",1249.53,0
"227692","2013-05-08",47,"MEATS",548.114,0
"227725","2013-05-08",48,"MEATS",688.975,0
"227758","2013-05-08",49,"MEATS",423.441,0
"227791","2013-05-08",5,"MEATS",258.897,0
"227824","2013-05-08",50,"MEATS",779.672,0
"227857","2013-05-08",51,"MEATS",524.12,0
"227890","2013-05-08",52,"MEATS",0,0
"227923","2013-05-08",53,"MEATS",0,0
"227956","2013-05-08",54,"MEATS",39.252,0
"227989","2013-05-08",6,"MEATS",482.291,0
"228022","2013-05-08",7,"MEATS",532.361,0
"228055","2013-05-08",8,"MEATS",504.791,0
"228088","2013-05-08",9,"MEATS",327.817,0
"228121","2013-05-09",1,"MEATS",267.734,0
"228154","2013-05-09",10,"MEATS",174.987,0
"228187","2013-05-09",11,"MEATS",726.544,0
"228220","2013-05-09",12,"MEATS",152.062,0
"228253","2013-05-09",13,"MEATS",146.16699,0
"228286","2013-05-09",14,"MEATS",505.80402,0
"228319","2013-05-09",15,"MEATS",181.842,0
"228352","2013-05-09",16,"MEATS",84.931,0
"228385","2013-05-09",17,"MEATS",260.227,0
"228418","2013-05-09",18,"MEATS",171.22,0
"228451","2013-05-09",19,"MEATS",117.752,0
"228484","2013-05-09",2,"MEATS",378.283,0
"228517","2013-05-09",20,"MEATS",0,0
"228550","2013-05-09",21,"MEATS",0,0
"228583","2013-05-09",22,"MEATS",0,0
"228616","2013-05-09",23,"MEATS",472.75,0
"228649","2013-05-09",24,"MEATS",431.923,0
"228682","2013-05-09",25,"MEATS",172.408,0
"228715","2013-05-09",26,"MEATS",196.526,0
"228748","2013-05-09",27,"MEATS",129.211,0
"228781","2013-05-09",28,"MEATS",144.33,0
"228814","2013-05-09",29,"MEATS",0,0
"228847","2013-05-09",3,"MEATS",525.313,0
"228880","2013-05-09",30,"MEATS",83.118,0
"228913","2013-05-09",31,"MEATS",220.72299,0
"228946","2013-05-09",32,"MEATS",70.841,0
"228979","2013-05-09",33,"MEATS",258.186,0
"229012","2013-05-09",34,"MEATS",143.912,0
"229045","2013-05-09",35,"MEATS",127.525,0
"229078","2013-05-09",36,"MEATS",301.143,0
"229111","2013-05-09",37,"MEATS",207.797,0
"229144","2013-05-09",38,"MEATS",143.037,0
"229177","2013-05-09",39,"MEATS",118.823,0
"229210","2013-05-09",4,"MEATS",248.00299,0
"229243","2013-05-09",40,"MEATS",65.379,0
"229276","2013-05-09",41,"MEATS",113.737,0
"229309","2013-05-09",42,"MEATS",0,0
"229342","2013-05-09",43,"MEATS",170.614,0
"229375","2013-05-09",44,"MEATS",707.972,0
"229408","2013-05-09",45,"MEATS",666.743,0
"229441","2013-05-09",46,"MEATS",988.439,0
"229474","2013-05-09",47,"MEATS",457.885,0
"229507","2013-05-09",48,"MEATS",712.277,0
"229540","2013-05-09",49,"MEATS",381.235,0
"229573","2013-05-09",5,"MEATS",232.155,0
"229606","2013-05-09",50,"MEATS",827.56,0
"229639","2013-05-09",51,"MEATS",480.005,0
"229672","2013-05-09",52,"MEATS",0,0
"229705","2013-05-09",53,"MEATS",0,0
"229738","2013-05-09",54,"MEATS",36.642,0
"229771","2013-05-09",6,"MEATS",325.681,0
"229804","2013-05-09",7,"MEATS",525.232,0
"229837","2013-05-09",8,"MEATS",695.635,0
"229870","2013-05-09",9,"MEATS",415.657,0
"229903","2013-05-10",1,"MEATS",552.189,0
"229936","2013-05-10",10,"MEATS",162.565,0
